Order Date,Customer ID,Category,Sub-Category,Sales,Quantity,Discount,Marketing,Sales Compensation,Returned
2014-01-12,JB-540029,Office Supplies,Supplies,92.34,2,0,24,5.71,FALSE
2012-06-04,KB-1631598,Furniture,Bookcases,991.44,6,0.4,0,63.515,TRUE
2014-07-27,JJ-1576027,Office Supplies,Labels,10.74,1,0,3.75,1.85,FALSE
2014-03-06,JK-1532536,Technology,Copiers,170.14956,1,0.202,0,31.537,FALSE
2015-02-10,AH-10690120,Technology,Accessories,88.47,3,0,11.43,8.3,FALSE
2015-06-18,PF-191651404,Furniture,Furnishings,155.25,3,0,46.575,28.25,FALSE
2015-06-26,CS-12490120,Office Supplies,Binders,158.76,3,0,72.99,16.86,FALSE
2015-06-18,DW-358595,Office Supplies,Art,7.812,1,0.7,0,1.15,FALSE
2012-12-16,JD-601595,Office Supplies,Binders,4.149,1,0.7,0,1.3,FALSE
2015-03-22,PW-190301408,Office Supplies,Appliances,64.384,1,0.2,8.048,11.61,FALSE
2015-06-26,RD-1981027,Furniture,Chairs,241.05,5,0,79.5,24.53,FALSE
2013-05-21,NK-1849018,Office Supplies,Paper,59.84,2,0,27.52,7.084,FALSE
2014-06-18,KB-1640592,Technology,Copiers,231.516,2,0.4,0,22,FALSE
2015-05-10,AS-1013582,Furniture,Furnishings,130.212,3,0.4,0,6.81,FALSE
2013-08-21,SM-203201406,Office Supplies,Fasteners,3.488,2,0.2,0,1.4,FALSE
2014-03-21,DM-295533,Office Supplies,Paper,15.15,1,0,2.55,1.79,FALSE
2015-03-28,RS-1942064,Office Supplies,Binders,26.52,2,0,12.18,1.29,FALSE
2014-07-18,DK-133751404,Technology,Phones,20.784,2,0.2,0,2.93,FALSE
2012-11-07,FC-14245141,Furniture,Chairs,61.28,2,0,6.12,11.397,FALSE
2015-11-22,AH-1007522,Office Supplies,Storage,122.88,4,0,9.72,9.98,FALSE
2012-02-06,JM-6195134,Office Supplies,Labels,2.688,1,0.6,0,1.23,FALSE
2014-08-26,VT-2170027,Furniture,Furnishings,307.23,7,0,21.42,28.42,FALSE
2015-12-23,ME-173207,Furniture,Bookcases,1109.052,3,0.1,86.202,110.81,FALSE
2013-04-26,JE-157451408,Office Supplies,Storage,72.784,1,0.2,0,7.31,FALSE
2013-08-29,RF-1984014,Technology,Phones,910.35,5,0,200.25,89.77,FALSE
2012-03-29,AF-10870102,Office Supplies,Supplies,23.5125,1,0.45,0,1.8,FALSE
2012-07-04,DC-128501402,Office Supplies,Storage,220.776,3,0.2,0,25.69,FALSE
2013-11-20,RD-1990027,Office Supplies,Storage,513.72,4,0,215.76,150.47,FALSE
2013-06-29,SC-2072548,Office Supplies,Binders,56.133,7,0.1,4.893,3.58,FALSE
2015-11-26,VD-11670116,Office Supplies,Art,55.26,2,0,8.28,4.78,FALSE
2015-10-22,JC-1534097,Office Supplies,Art,69.6,8,0.5,0,3.45,FALSE
2015-04-01,RA-19915101,Office Supplies,Storage,330.24,4,0.4,22,7.275,FALSE
2013-10-31,SG-200801404,Office Supplies,Paper,19.98,1,0,9.3906,4.49,TRUE
2013-08-20,NP-832523,Technology,Copiers,385.56,2,0,92.52,35.09,FALSE
2012-10-06,HA-1490527,Office Supplies,Envelopes,114.45,5,0,12.45,23.28,FALSE
2015-08-02,RD-9900117,Office Supplies,Binders,27.45,1,0,7.68,1.87,FALSE
2014-05-24,SC-2005018,Office Supplies,Binders,94.192,7,0.6,0,11.164,FALSE
2014-12-17,AJ-94595,Office Supplies,Binders,8.064,4,0.7,0,1.41,FALSE
2014-07-18,DB-32703,Office Supplies,Storage,54.66,1,0,2.73,8.37,FALSE
2012-03-22,KT-646529,Office Supplies,Storage,268.32,2,0,24.12,38.33,FALSE
2014-10-15,TZ-2144527,Furniture,Bookcases,825.36,2,0,49.5,99.7,FALSE
2012-06-14,TS-2137092,Office Supplies,Binders,183.924,6,0.4,0,13.36,FALSE
2015-12-06,RD-19585120,Office Supplies,Storage,104.976,2,0.1,39.636,22.13,FALSE
2014-01-17,CC-124301406,Technology,Accessories,371.97,3,0,66.9546,18.6,FALSE
2015-05-15,DO-1364555,Furniture,Chairs,110.052,3,0.4,0,21.954,FALSE
2015-06-13,MV-1748582,Office Supplies,Binders,66.6,6,0,33.24,5.542,FALSE
2012-12-26,MM-7260110,Office Supplies,Art,15.48,1,0,2.61,3.69,FALSE
2015-08-14,SJ-2012578,Office Supplies,Storage,84.9,5,0,12.6,16.39,FALSE
2015-03-06,DD-357063,Technology,Phones,339.36,2,0,61.08,19.25,FALSE
2013-06-01,CD-122807,Office Supplies,Labels,9.99,1,0.1,3.66,1.86,FALSE
2015-03-31,DB-1340558,Furniture,Furnishings,47.7,2,0,19.98,5.51,FALSE
2014-10-09,JE-157451404,Office Supplies,Paper,61.96,2,0,27.882,3,FALSE
2015-03-17,HG-14965120,Technology,Machines,75.006,1,0.1,26.646,9.22,TRUE
2014-09-13,RD-1958578,Office Supplies,Art,329.4,6,0,131.76,16.13,FALSE
2013-02-19,KL-1664592,Office Supplies,Paper,43.416,4,0.4,0,2.9,FALSE
2012-08-04,HH-150107,Office Supplies,Binders,59.328,8,0.4,7.728,3.58,FALSE
2012-02-26,AH-1019518,Technology,Phones,70.944,4,0.6,0,2.945,FALSE
2014-03-27,RM-1937539,Technology,Copiers,958.63888,4,0.002,132.47888,91.705,FALSE
2014-06-13,CB-124151406,Office Supplies,Appliances,52.56,3,0,18.396,3.31,FALSE
2013-12-10,HH-1501051,Office Supplies,Binders,82.16,4,0,27.92,5.026,FALSE
2014-02-12,RR-1952545,Furniture,Furnishings,535.05,5,0,128.4,73.99,FALSE
2013-01-24,RD-1993026,Furniture,Furnishings,142.56,2,0,1.4,43.396,FALSE
2012-09-18,FA-142301404,Office Supplies,Fasteners,7.16,2,0,3.58,1.17,FALSE
2014-07-11,RS-1942048,Technology,Copiers,441.9,3,0,0,32.28,TRUE
2012-07-08,MM-180558,Office Supplies,Appliances,1057.38,2,0,412.32,58.91,FALSE
2014-08-19,AS-100907,Technology,Machines,461.106,2,0.1,133.206,18.25,FALSE
2013-11-23,RP-19270139,Office Supplies,Art,96.36,4,0,18.24,5.33,FALSE
2015-09-04,MY-182951402,Technology,Accessories,100.8,2,0.2,21.42,3.68,FALSE
2015-10-08,FH-1427582,Furniture,Chairs,174.56,2,0.2,0,19.025,FALSE
2015-10-03,LT-7110117,Technology,Machines,244.74,2,0,70.92,30.22,FALSE
2012-06-10,SA-2083018,Furniture,Furnishings,74.2,5,0,19.2,8.148,FALSE
2015-04-24,CC-1214548,Office Supplies,Storage,374.058,2,0.1,141.258,44.59,FALSE
2015-12-30,GP-1474082,Office Supplies,Paper,161.3,5,0,6.4,4.88,FALSE
2015-01-03,RD-19585120,Technology,Copiers,2097.12,8,0,188.64,273.57,TRUE
2013-11-07,RS-1987036,Furniture,Chairs,285.696,4,0.2,0,48.755,FALSE
2015-01-24,CS-122501404,Technology,Phones,86.352,6,0.2,8.6352,5.31,FALSE
2013-01-18,JB-1592527,Office Supplies,Envelopes,332.64,9,0,132.84,22.18,FALSE
2014-04-09,EH-1376592,Office Supplies,Paper,15.876,1,0.4,0,3.37,FALSE
2015-11-04,CS-2175129,Office Supplies,Labels,21.84,2,0,2.4,1.6,FALSE
2012-03-22,TS-2150559,Technology,Phones,363.4902,3,0.17,87.5502,43.63,TRUE
2013-12-28,SC-2084582,Technology,Accessories,142.68,3,0,32.76,14.507,FALSE
2013-08-15,ME-1772555,Office Supplies,Labels,21.96,5,0.4,0,5.287,FALSE
2015-09-26,RB-193601406,Office Supplies,Art,10.608,6,0.2,0.9282,1.8,FALSE
2015-12-23,SR-204251408,Furniture,Chairs,141.96,2,0,35.49,8.26,TRUE
2012-01-07,AB-10060113,Office Supplies,Labels,17.76,2,0,5.46,1.89,FALSE
2013-10-10,DJ-134201404,Office Supplies,Paper,45.36,7,0,21.7728,3.86,FALSE
2012-07-27,DB-291061,Office Supplies,Binders,98.46,2,0,39.36,1.71,FALSE
2013-09-03,MH-745519,Office Supplies,Paper,62.4,2,0,6.84,6.16,FALSE
2012-10-06,HG-1484527,Office Supplies,Binders,23.64,4,0,0.84,1.39,FALSE
2015-08-02,MH-744033,Office Supplies,Supplies,40.83,1,0,6.51,4.88,FALSE
2015-07-07,HZ-149508,Office Supplies,Paper,121.68,6,0,37.62,11.39,FALSE
2014-05-18,FH-14350139,Office Supplies,Binders,34.29,3,0,12.33,2.45,FALSE
2013-12-31,DJ-1342082,Office Supplies,Labels,30.08,4,0,2.4,2.775,FALSE
2012-07-26,AH-1069064,Office Supplies,Labels,42.84,6,0,10.62,5.5,FALSE
2015-03-22,PS-189701404,Office Supplies,Binders,30.576,6,0.2,10.3194,3.23,FALSE
2012-09-27,SZ-1003560,Office Supplies,Binders,50.46,1,0,0.99,8.77,FALSE
2015-09-21,SV-203651406,Office Supplies,Paper,13.76,2,0,6.3296,1.35,FALSE
2015-12-02,MS-1771018,Furniture,Bookcases,287.58,3,0,31.62,42.424,FALSE
2013-12-17,LP-708022,Technology,Machines,101.4,2,0,1.98,5.66,FALSE
2014-10-12,MC-1763518,Technology,Phones,410.5,5,0,65.6,44.079,FALSE
2015-10-27,DV-1304559,Office Supplies,Appliances,137.8962,2,0.17,18.2562,16.15,FALSE
2014-03-05,TS-2116051,Technology,Accessories,283.2,5,0,25.4,19.909,FALSE
2014-06-11,KE-64203,Technology,Accessories,110.7,2,0,17.7,8.47,FALSE
2014-04-06,JF-535584,Office Supplies,Art,18.87,1,0,4.71,2.11,FALSE
2013-11-16,DB-129107,Furniture,Chairs,810.54,5,0.1,0,62.73,FALSE
2015-07-14,MH-174551406,Technology,Phones,39.594,1,0.4,0,1.99,FALSE
2013-10-11,FH-1436582,Office Supplies,Labels,4.18,1,0,0.36,1.322,FALSE
2015-01-07,NF-18475139,Office Supplies,Labels,19.02,2,0,0.72,2.65,FALSE
2015-11-27,SV-2081582,Technology,Copiers,316.1664,2,0.002,151.4064,53.905,FALSE
2012-12-22,ML-1741036,Technology,Accessories,101.136,7,0.2,0,12.065,FALSE
2012-05-02,JR-1567027,Office Supplies,Art,145.98,3,0,4.32,2.88,TRUE
2013-09-11,SC-207251404,Office Supplies,Labels,8.64,3,0,4.2336,1.51,FALSE
2015-10-10,CC-1214597,Technology,Copiers,538.38,9,0.5,0,59.51,FALSE
2014-03-19,JH-1598518,Furniture,Chairs,628.24,2,0,194.72,38.18,FALSE
2014-02-04,ML-73953,Office Supplies,Binders,13.32,2,0,1.14,1.78,FALSE
2015-08-05,BS-11665124,Technology,Phones,67.98,2,0.5,0,10.48,FALSE
2015-12-09,DM-133451404,Office Supplies,Binders,90.48,3,0.2,33.93,9.14,TRUE
2013-11-01,VD-216701406,Office Supplies,Paper,13.52,4,0,6.2192,1.89,FALSE
2015-06-09,DD-1357027,Technology,Machines,51.75,1,0,17.58,4.01,FALSE
2012-06-29,GH-14410101,Office Supplies,Labels,6.768,2,0.4,0,1.696,FALSE
2014-05-18,RP-198551408,Office Supplies,Binders,2.952,2,0.7,0,1.27,FALSE
2012-12-05,LW-168257,Office Supplies,Supplies,72.954,7,0.1,0,3.61,FALSE
2013-06-21,LT-16765139,Technology,Copiers,120,1,0,7.2,5.87,FALSE
2015-10-05,BF-1127593,Furniture,Furnishings,109.28,4,0,49.12,5.181,FALSE
2014-03-13,CY-1274545,Office Supplies,Storage,231.066,2,0.1,84.666,30.22,FALSE
2013-12-21,RB-1936045,Office Supplies,Appliances,1952.424,4,0.1,759.264,141.35,FALSE
2013-09-15,BM-115751406,Office Supplies,Paper,12.96,2,0,6.2208,1.9,TRUE
2015-04-13,BP-1109545,Office Supplies,Storage,537.03,3,0.1,107.37,44.41,FALSE
2015-08-18,VG-1180538,Office Supplies,Fasteners,13.5,1,0,5.4,1.9,FALSE
2014-10-21,LB-1679598,Office Supplies,Paper,6.792,1,0.4,0,1.779,FALSE
2015-09-12,CV-229595,Furniture,Furnishings,25.542,2,0.7,0,2.67,FALSE
2012-08-24,CM-11935130,Technology,Phones,646.3044,6,0.17,77.8644,64.5,FALSE
2014-04-08,DO-1364539,Technology,Accessories,98.6,2,0,44.36,3.794,FALSE
2015-08-20,CA-2265122,Technology,Machines,321.3,2,0,35.34,18.99,FALSE
2013-12-13,Dp-132401406,Office Supplies,Paper,19.44,3,0,9.3312,1.55,FALSE
2015-07-02,EJ-1372045,Office Supplies,Paper,79.74,3,0,0,9.94,FALSE
2015-08-20,TP-2156582,Furniture,Furnishings,19.08,2,0.4,0,2.022,FALSE
2015-08-20,LW-1712545,Office Supplies,Storage,43.2,1,0.1,17.28,3.27,FALSE
2015-05-19,NP-1868518,Office Supplies,Binders,203.52,6,0,12.12,18.118,FALSE
2012-04-13,GZ-447023,Office Supplies,Labels,8.4,1,0,0.06,1.31,FALSE
2012-11-21,JW-152207,Technology,Accessories,228.78,2,0,34.26,29.08,FALSE
2014-08-07,TC-2153536,Office Supplies,Storage,44.08,5,0.2,14.78,15.376,FALSE
2015-01-17,AR-105401402,Furniture,Chairs,302.67,3,0,72.6408,36.2,FALSE
2013-11-20,MZ-1733551,Furniture,Chairs,322.44,3,0,87,35.395,FALSE
2015-11-21,NF-1838527,Office Supplies,Fasteners,21.6,2,0,7.98,1.87,FALSE
2012-03-27,JK-1612082,Office Supplies,Supplies,204.96,7,0,79.8,13.906,FALSE
2015-06-25,JE-157457,Furniture,Chairs,33.804,1,0.4,0,2.78,FALSE
2015-05-12,LP-170801404,Office Supplies,Binders,26.032,2,0.2,9.4366,2.72,FALSE
2013-08-02,RE-1940527,Office Supplies,Binders,11.55,1,0,3.57,1.09,FALSE
2015-03-28,LC-168701408,Furniture,Tables,292.1,2,0,58.42,39.04,TRUE
2015-07-07,DK-1283534,Office Supplies,Fasteners,17.07,2,0.5,0,1.15,FALSE
2015-12-17,BF-1127545,Technology,Machines,1058.25,4,0.15,0,105.7,FALSE
2014-07-11,SH-206358,Office Supplies,Storage,596.7,3,0,167.04,69.64,FALSE
2013-08-21,SE-2011045,Office Supplies,Paper,34.8,2,0,4.5,2.29,FALSE
2012-11-22,EM-409587,Office Supplies,Supplies,19.23,1,0,1.14,1.88,FALSE
2015-10-01,MC-17575130,Office Supplies,Fasteners,36.0612,6,0.47,0,1.82,FALSE
2012-06-24,NS-186401404,Furniture,Tables,447.84,5,0.2,11.196,42.02,FALSE
2015-08-05,TB-2162539,Office Supplies,Storage,268.32,3,0,88.5,36.646,FALSE
2014-04-26,AB-1006028,Technology,Accessories,306.16,4,0,58.16,55.48,FALSE
2012-11-11,SH-2039592,Office Supplies,Binders,30.456,4,0.4,0,6.58,FALSE
2014-12-13,KB-16600144,Office Supplies,Fasteners,45.4425,5,0.17,16.3425,2.29,TRUE
2013-12-01,MA-175601402,Office Supplies,Art,3.64,2,0,1.0192,1.16,FALSE
2013-04-03,AH-10195141,Furniture,Chairs,38.62,1,0,15.82,6.51,FALSE
2014-09-20,SC-2009539,Furniture,Bookcases,417,5,0,133.4,55.072,FALSE
2013-06-04,EG-390095,Office Supplies,Art,7.056,1,0.7,0,1.28,FALSE
2013-05-02,DM-12955130,Furniture,Furnishings,71.4378,2,0.27,10.7178,5.29,FALSE
2015-08-04,AA-10315139,Office Supplies,Binders,94.5,7,0,30.24,5.29,FALSE
2012-05-29,LC-1705018,Technology,Copiers,1198.2986,5,0.002,165.5986,34.752,FALSE
2014-05-07,MG-1787548,Office Supplies,Art,22.47,1,0,0,7.24,FALSE
2013-06-01,EC-405060,Furniture,Chairs,173.94,1,0,8.67,14.51,FALSE
2013-08-03,AH-21038,Office Supplies,Binders,55.74,2,0,27.84,3.13,FALSE
2015-06-14,CA-1277582,Furniture,Chairs,185.536,2,0.2,18.536,35.36,FALSE
2014-02-09,DJ-1351082,Technology,Phones,1272.3,3,0,50.88,19.743,FALSE
2014-02-20,MT-1807064,Furniture,Furnishings,749.49,7,0,307.23,46.77,FALSE
2013-11-14,PK-1907558,Furniture,Furnishings,75.78,3,0,30.24,4.85,FALSE
2012-12-30,JL-151751404,Technology,Phones,475.944,7,0.2,59.493,128.31,FALSE
2015-11-28,DW-13540120,Office Supplies,Storage,382.32,3,0.1,29.7,37.42,FALSE
2013-05-03,SV-207851406,Office Supplies,Paper,7.968,2,0.2,2.8884,1.3,FALSE
2015-11-17,SC-2044082,Furniture,Tables,971.808,6,0.2,72.768,57.511,FALSE
2015-10-29,MT-1781518,Technology,Machines,165.6,2,0.6,0,29.527,FALSE
2013-07-12,GZ-144707,Office Supplies,Art,36.234,2,0.1,0.354,1.46,TRUE
2013-05-18,ME-1801031,Furniture,Bookcases,451.2,4,0,85.68,29.588,FALSE
2015-08-21,CR-125807,Office Supplies,Fasteners,38.961,3,0.1,12.051,3.29,FALSE
2013-10-09,JB-604538,Office Supplies,Binders,102.54,2,0,35.88,7.69,FALSE
2012-07-31,RD-1981048,Office Supplies,Storage,99.252,2,0.1,9.912,15.5,FALSE
2012-11-10,KD-162701402,Office Supplies,Binders,1.234,1,0.8,0,1.08,FALSE
2014-11-09,BT-1153058,Office Supplies,Fasteners,33.21,3,0,0.27,1.68,FALSE
2013-10-15,KW-1657018,Furniture,Furnishings,100.864,8,0.6,0,9.778,FALSE
2015-05-05,MC-18130144,Office Supplies,Paper,89.4408,8,0.17,0,10.2,FALSE
2015-07-04,FM-142901406,Technology,Accessories,258.9,10,0,93.204,3.71,FALSE
2015-10-17,TH-21550139,Office Supplies,Supplies,173.25,5,0,0,28.82,FALSE
2014-09-25,ED-1388545,Office Supplies,Supplies,65.79,3,0,14.4,4.72,FALSE
2012-12-11,AS-1024031,Technology,Copiers,348.54152,2,0.002,166.90152,28.973,FALSE
2015-06-10,AG-106751408,Office Supplies,Fasteners,49.12,4,0,23.0864,2.57,FALSE
2014-06-08,JL-1513045,Office Supplies,Binders,28.8,6,0,13.14,3.93,FALSE
2013-12-10,KD-164957,Office Supplies,Appliances,599.472,2,0.4,0,41.06,FALSE
2015-08-12,SF-209651402,Office Supplies,Paper,29.664,4,0.2,10.0116,3.96,FALSE
2015-11-19,MP-174707,Furniture,Chairs,199.584,4,0.1,11.064,13.69,FALSE
2012-08-11,TG-2131018,Furniture,Chairs,618.24,7,0,253.4,33.136,TRUE
2013-08-02,KB-1658527,Office Supplies,Labels,21.42,2,0,2.52,4.07,FALSE
2015-05-26,TS-1108586,Office Supplies,Art,104.16,4,0,35.4,22.51,FALSE
2015-02-19,CM-1181528,Technology,Accessories,341.8,2,0,164.04,51.107,FALSE
2014-05-20,AH-1069082,Office Supplies,Binders,32.82,1,0,9.18,2.098,FALSE
2014-08-21,MD-173507,Technology,Accessories,363.924,11,0.4,0,42.14,FALSE
2012-11-13,MA-7995134,Office Supplies,Storage,88.224,4,0.6,0,10.56,FALSE
2015-03-20,RP-9270108,Office Supplies,Storage,53.28,1,0,26.64,8.27,FALSE
2015-12-24,GM-14680124,Technology,Machines,262.74,2,0.5,0,19.56,FALSE
2013-09-15,AM-360117,Office Supplies,Storage,96,2,0,31.68,9.1,FALSE
2015-07-18,HF-1499518,Office Supplies,Paper,22.76,2,0,8.64,1.358,FALSE
2014-10-11,HH-150107,Office Supplies,Labels,14.112,2,0.4,0,2,FALSE
2014-11-09,VP-11760108,Office Supplies,Storage,770.4,6,0,215.64,93.92,FALSE
2012-08-23,SC-1005087,Office Supplies,Art,44.94,2,0,0,3.04,FALSE
2015-11-12,TB-216257,Office Supplies,Binders,6.615,1,0.1,1.905,1.39,FALSE
2015-08-19,BT-1485134,Furniture,Bookcases,227.04,4,0.6,0,14.79,FALSE
2015-04-12,AR-510137,Furniture,Furnishings,17.55,1,0,0.87,1.06,FALSE
2012-05-13,JM-1558092,Furniture,Chairs,1836,4,0,238.68,176.37,FALSE
2012-06-08,ON-187157,Furniture,Chairs,596.16,5,0.1,0,131.23,FALSE
2013-01-03,LH-1675039,Office Supplies,Storage,97.92,3,0,30.3,10.944,FALSE
2012-07-26,SS-2087593,Office Supplies,Storage,192.8,5,0,0,4.624,FALSE
2014-08-27,JJ-5760129,Office Supplies,Storage,368.334,2,0.1,73.614,47.85,FALSE
2013-09-12,TB-2125082,Furniture,Furnishings,47.88,7,0.4,0,4.142,FALSE
2012-02-05,AW-840134,Furniture,Furnishings,8.028,1,0.6,0,1.55,FALSE
2015-09-16,RD-1981092,Technology,Accessories,98.028,2,0.4,0,11.29,FALSE
2014-06-24,TB-2152039,Office Supplies,Labels,14.56,2,0,7.28,1.317,FALSE
2014-11-13,SP-2086045,Office Supplies,Storage,463.968,4,0.1,0,38.94,FALSE
2014-09-10,BP-1185134,Furniture,Chairs,72.048,1,0.6,0,5.28,FALSE
2012-10-07,MG-17890124,Office Supplies,Binders,4.8,2,0.5,0,1.56,FALSE
2014-12-29,MT-1807027,Office Supplies,Binders,59.16,2,0,0.54,4.41,FALSE
2012-01-26,JF-5355134,Office Supplies,Storage,318.24,4,0.6,0,19.93,FALSE
2015-10-21,DC-1285048,Office Supplies,Storage,358.02,2,0.1,71.58,27.83,FALSE
2015-06-05,CD-1192045,Office Supplies,Storage,70.956,4,0.1,0,6.4,FALSE
2014-09-05,PJ-190157,Technology,Accessories,447.876,2,0.1,129.336,52.32,FALSE
2014-09-11,LB-1679558,Technology,Copiers,3407.94,9,0,613.17,193.81,FALSE
2014-12-23,SM-2090582,Technology,Phones,149.1,3,0,67.08,14.403,FALSE
2013-10-29,CK-1220528,Furniture,Furnishings,276.8,8,0,63.52,37.318,FALSE
2014-11-06,CS-124001404,Office Supplies,Binders,29.12,5,0.2,9.828,3.2,FALSE
2013-11-13,LS-1720039,Furniture,Furnishings,100.5,3,0,26.1,19.606,FALSE
2015-07-29,BP-1129059,Technology,Machines,1252.3455,5,0.17,437.5455,23.67,FALSE
2015-08-14,MS-7770142,Office Supplies,Paper,239.28,8,0,50.16,26.92,FALSE
2012-12-18,SG-206051402,Office Supplies,Paper,15.552,3,0.2,5.4432,1.69,TRUE
2015-01-06,RD-1958558,Office Supplies,Paper,148.95,5,0,16.35,29.55,FALSE
2013-01-10,LW-172157,Furniture,Chairs,688.32,8,0.4,0,46.13,FALSE
2013-01-24,RD-1993026,Office Supplies,Storage,795.6,6,0,190.92,177.153,FALSE
2012-02-09,HR-14770120,Office Supplies,Storage,59.616,4,0.1,0,2.85,FALSE
2012-08-19,VP-2173058,Office Supplies,Storage,145.35,3,0,7.2,11.09,FALSE
2014-06-28,KH-163301402,Office Supplies,Paper,37.464,7,0.2,12.1758,2.16,FALSE
2013-10-03,BM-117851406,Office Supplies,Binders,32.07,5,0.7,0,2.22,FALSE
2013-10-18,SS-2059093,Office Supplies,Fasteners,58.66,7,0,11.06,6.896,TRUE
2014-02-27,AC-10450139,Technology,Accessories,743.13,3,0,349.2,67.35,FALSE
2014-11-29,BT-1139548,Furniture,Furnishings,342.09,7,0,153.93,25.34,FALSE
2014-05-19,JK-520561,Office Supplies,Binders,101.76,2,0,46.8,9.7,FALSE
2015-06-20,JR-1621031,Office Supplies,Labels,14.04,3,0,6.42,1.98,FALSE
2012-04-20,DB-135551408,Office Supplies,Storage,828.84,6,0,0,35.24,FALSE
2012-02-29,TS-21370139,Furniture,Bookcases,1314.45,3,0,341.73,150.4,FALSE
2015-09-24,MD-1735092,Furniture,Chairs,549.54,2,0.4,0,18.22,FALSE
2013-03-16,MS-177101408,Office Supplies,Envelopes,7.38,2,0,3.3948,1.09,FALSE
2015-06-02,CV-128051402,Office Supplies,Binders,53.9,5,0,25.872,3.71,FALSE
2013-11-16,CD-1198055,Office Supplies,Labels,9.072,2,0.4,0,1.81,TRUE
2014-11-12,CS-184586,Office Supplies,Labels,8.64,1,0,3.96,1.59,FALSE
2015-11-01,CD-2280137,Office Supplies,Envelopes,182.88,4,0,60.24,16.51,FALSE
2013-12-27,DM-1334548,Office Supplies,Storage,129.6,3,0.1,51.84,11.32,FALSE
2014-01-16,SB-2018562,Technology,Accessories,54.42,4,0.5,0,4.11,FALSE
2015-06-29,JA-15970139,Furniture,Chairs,1391.76,3,0,97.38,90.5,FALSE
2015-04-28,JH-1582055,Office Supplies,Paper,19.32,1,0.4,0,1.366,FALSE
2014-08-12,RA-1928558,Furniture,Bookcases,1091.34,3,0,87.3,110.88,FALSE
2015-12-30,TT-2126536,Office Supplies,Binders,16.864,1,0.2,0,1.965,FALSE
2012-10-12,SJ-2021582,Furniture,Chairs,107.072,2,0.2,0,12.169,FALSE
2015-11-28,MM-8055134,Furniture,Bookcases,69.144,1,0.6,0,4.76,FALSE
2013-07-07,MP-1817511,Furniture,Furnishings,252.48,8,0,20.16,101.85,FALSE
2012-04-21,BD-11320139,Furniture,Furnishings,154.392,4,0.3,0,19.89,FALSE
2013-07-18,BT-1530126,Technology,Machines,103.572,2,0.4,3.432,15.48,FALSE
2013-05-22,SB-201851404,Technology,Machines,2973.32,7,0.2,334.4985,510.18,FALSE
2015-11-20,HR-1477082,Office Supplies,Binders,9.74,1,0,3.5,1.782,FALSE
2012-01-04,GT-14635139,Office Supplies,Art,26.64,2,0.5,0,2.11,FALSE
2014-02-28,TP-2113045,Furniture,Furnishings,110.1,1,0,8.79,10.14,FALSE
2015-09-24,DW-135401404,Office Supplies,Appliances,119.96,2,0,33.5888,29.5,FALSE
2015-08-24,PO-188501408,Technology,Phones,4367.896,13,0.2,327.5922,609.44,FALSE
2015-10-24,SV-2081559,Technology,Machines,423.1755,3,0.17,35.6355,44.36,FALSE
2012-06-24,JS-1603059,Furniture,Tables,2266.1475,5,0.47,0,196.97,FALSE
2015-06-18,JG-1580559,Furniture,Chairs,523.41,5,0.27,0,77.5,FALSE
2012-04-20,EH-394523,Furniture,Furnishings,23.91,1,0,6.69,1.88,FALSE
2014-11-26,PL-1892527,Furniture,Furnishings,124.95,5,0,29.85,10.37,FALSE
2015-01-21,PF-1916548,Office Supplies,Labels,61.56,6,0,6.12,6.81,FALSE
2013-05-02,RM-19675144,Office Supplies,Appliances,472.7514,1,0.17,45.5514,26.85,FALSE
2013-08-07,BD-1162064,Furniture,Bookcases,582.12,3,0,139.68,31.85,FALSE
2015-11-04,CK-1276045,Office Supplies,Supplies,62.7,2,0,13.74,15.41,FALSE
2013-08-10,CK-1276045,Technology,Accessories,213.57,7,0,91.77,16.36,FALSE
2015-11-19,JH-1591082,Office Supplies,Binders,12.9,3,0,5.4,1.982,FALSE
2014-05-29,KC-166751408,Office Supplies,Paper,62.192,13,0.2,19.435,3.79,FALSE
2014-03-13,RB-197958,Office Supplies,Appliances,126.27,3,0,2.52,19.84,FALSE
2015-11-24,DL-292538,Office Supplies,Binders,24.96,2,0,1.98,3.59,FALSE
2014-06-07,RH-1951082,Office Supplies,Supplies,49.52,2,0,12.36,1.401,FALSE
2012-12-04,RC-198251408,Office Supplies,Storage,24.56,2,0,6.8768,1.74,FALSE
2015-03-24,MC-1763582,Office Supplies,Paper,40.64,2,0,0.8,3.845,FALSE
2013-10-04,RD-1948045,Office Supplies,Envelopes,76.2,5,0,22.8,2.46,FALSE
2015-10-07,BT-113957,Furniture,Chairs,1241.001,3,0.1,124.011,193.21,FALSE
2015-04-16,BN-11470139,Technology,Copiers,777.24,4,0,170.88,205.01,FALSE
2014-11-06,EB-141701402,Office Supplies,Labels,11.84,1,0.2,4.44,1.36,FALSE
2015-12-19,EP-139151404,Office Supplies,Paper,12.96,2,0,6.2208,1.94,FALSE
2012-11-07,SC-10020107,Office Supplies,Fasteners,27.96,2,0,5.28,3.59,FALSE
2014-12-03,MK-181601404,Office Supplies,Storage,33.87,3,0,8.8062,1.79,FALSE
2015-03-17,KD-166151404,Office Supplies,Appliances,140.67,3,0,54.8613,14.92,FALSE
2013-11-19,EM-1382559,Furniture,Furnishings,220.6206,6,0.27,54.3006,11.82,FALSE
